date,TR GERMANY GVT ZERO 10Y - ZERO YIELD,TR FRANCE GVT ZERO 10Y - ZERO YIELD,TR ITALY GVT ZERO 10Y - ZERO YIELD,TR AUSTRIA GVT ZERO 10Y - ZERO YIELD,TR BELGIUM GVT ZERO 10Y - ZERO YIELD,TR GREECE GVT ZERO 10Y - ZERO YIELD,TR IRELAND GVT ZERO 10Y - ZERO YIELD,TR NETHERLANDS GVT ZERO 10Y - ZERO YIELD,TR PORTUGAL GVT ZERO 10Y - ZERO YIELD,TR FINLAND GVT ZERO 10Y - ZERO YIELD,TR LITHUANIA GVT ZERO 10Y - ZERO YIELD,TR MALTA GVT ZERO 10Y - ZERO YIELD,TR SLOVAKIA GVT ZERO 10Y - ZERO YIELD,TR SPAIN GVT ZERO 10Y - ZERO YIELD,CBOE SPX VOLATILITY VIX (NEW) - PRICE INDEX,VSTOXX VOLATILITY INDEX - PRICE INDEX,EURIBOR 1 MONTH (ACT/365) - OFFERED RATE,S&P IRELAND BMI - PRICE INDEX,S&P GERMANY BMI - PRICE INDEX,S&P FRANCE BMI - PRICE INDEX,S&P NETHERLANDS BMI - PRICE INDEX,S&P PORTUGAL BMI - PRICE INDEX,S&P ITALY BMI - PRICE INDEX,S&P GREECE BMI - PRICE INDEX,S&P SPAIN BMI - PRICE INDEX,S&P AUSTRIA BMI - PRICE INDEX,BD GDP CONA,FR GDP (CON) CONA,GR GDP CONA,IR GDP (METHO BREAK Q1 2002) CONN,IR GNP CONN,IT GDP CONA,NL GDP CONA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLA,ES CHAIN-TYPE QTY INDEX OF GDP (CONSTANT) VOLN,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID,GREECE SEN 5YR CDS - CDS PREM. MID,REPUBLIC OF ITALY SNR CR 5Y E - CDS PREM. MID,FEDERAL REP GERMANY SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF PORTUGAL SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SPAIN SNR CR 5Y E - CDS PREM. MID,IRELAND SNR CR 5Y E - CDS PREM. MID,HELLENIC REPUBLIC SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF AUSTRIA SNR CR 5Y E - CDS PREM. MID,"BANCO SANTANDER, SA SNR CR 5Y E - CDS PREM. MID",KINGDOM OF BELGIUM SNR CR 5Y E - CDS PREM. MID,FRENCH REPUBLIC SNR CR 5Y E - CDS PREM. MID,KINGDOM OF SWEDEN SNR CR 5Y E - CDS PREM. MID,UK AND NI SNR CR 5Y E - CDS PREM. MID,US DEPT OF TRSY SNR CR 5Y E - CDS PREM. MID,KINGDOM OF DENMARK SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF CYPRUS SNR CR 5Y E - CDS PREM. MID,REPUBLIC OF ICELAND SNR CR 5Y E - CDS PREM. MID,KINGDOM OF NL SNR CR 5Y E - CDS PREM. MID
21/01/2013,1.6382,2.3192,4.5553,2.0113,2.453,10.3903,4.8716,1.8483,6.312,1.834,4.4754,3.9984,3.0199,5.5068,12.46,15.46,0.1136,287,331.93,259.84,317.08,71.44,188.9,38.52,447.13,226.2,0,0,0,0,0,0,0,0,0,190.022,20.72198,326.771,201.393,143.18,14904.36,25.85999,44.24599,47.16299,1061.083,26.27499,NA,190.022,20.72198,326.771,201.393,143.18,14904.36,25.85999,252.583,44.24599,47.16299,16.174,38.55299,44.24399,20.32599,1061.083,172.049,26.27499
22/01/2013,1.6218,2.29,4.5203,1.992,2.4249,10.3344,4.8986,1.8255,6.0582,1.826,4.487,4.0036,2.981,5.4969,12.43,16.06,0.1136,288.01,329.97,258.54,317.62,70.96,189.64,39.6,445.43,225.58,0,0,0,0,0,0,0,0,0,196.7,20.71999,330.2898,209.34,144.26,14904.36,25.84999,44.25999,47.17999,1061.59,26.28,NA,196.7,20.71999,330.2898,209.34,144.26,14904.36,25.84999,260.6699,44.25999,47.17999,12.95,34.28999,44.73,20.32999,1061.59,172.07,26.28
23/01/2013,1.594,2.2759,4.5159,1.9827,2.378,10.5389,4.8959,1.7925,6.0333,1.7943,4.5205,3.9672,2.9457,5.455,12.46,16.22,0.1136,286.4,330.75,257.71,317.79,71.91,188.23,40.37,444.37,225.63,0,0,0,0,0,0,0,0,0,200.55,21.35999,328.3799,214.01,145.26,14904.36,26.34999,45.93999,47.18999,1061.76,26.53,NA,200.55,21.35999,328.3799,214.01,145.26,14904.36,26.34999,263.25,45.93999,47.18999,16.17,38.53,44.71999,20.34,1061.76,172.07,26.53
24/01/2013,1.6233,2.3158,4.4938,1.9747,2.3853,10.4705,4.879,1.8268,6.1811,1.8246,4.4274,3.9392,2.9521,5.429,12.69,15.31,0.1146,289.79,331.49,259.46,319,71.12,190.1,39.16,447.13,226.06,0,0,0,0,0,0,0,0,0,200.82,21.25999,325.72,212.18,147.77,14904.36,25.34999,46.23,47.48,1061.5,27.03,NA,200.82,21.25999,325.72,212.18,147.77,14904.36,25.34999,263.2598,46.23,47.48,10.07,38.56,42.26999,20.34,1061.5,172.13,27.03
25/01/2013,1.6826,2.3614,4.4607,2.0371,2.4112,10.2674,4.8614,1.8886,6.3845,1.8899,4.5313,3.9645,2.997,5.3288,12.89,14.91,0.1146,292.16,335.71,261.12,320.75,71.05,189.67,40.04,450.38,227.44,0,0,0,0,0,0,0,0,0,198.12,20.75999,326.0898,210.45,149.01,14904.36,25.03,46.23999,47.23999,1025.95,27.03999,NA,198.12,20.75999,326.0898,210.45,149.01,14904.36,25.03,259.21,46.23999,47.23999,10.08,39.40999,41.84999,20.34999,1025.95,172.15,27.03999
28/01/2013,1.7385,2.3976,4.5312,2.0941,2.4729,10.1718,4.8672,1.9649,6.4579,1.9591,4.4443,4.0072,3.0288,5.4175,13.57,15.2,0.1186,293.25,334.89,261.31,322.22,71.02,191.34,39.99,448.27,227.34,0,0,0,0,0,0,0,0,0,201.545,20.782,331.7268,212.247,152.608,14904.36,25.314,45.36099,47.31699,1045.781,27.07199,NA,201.545,20.782,331.7268,212.247,152.608,14904.36,25.314,259.2908,45.36099,47.31699,10.093,40.27899,41.377,20.37799,1045.781,169.971,27.07199
29/01/2013,1.7415,2.3988,4.4812,2.0737,2.4423,10.0868,4.8641,1.9739,6.346,1.9642,4.4796,4.0364,3.0051,5.3343,13.31,14.86,0.1196,292.95,335.2,261.5,322.5,71.02,191.31,39.84,446.65,227.07,0,0,0,0,0,0,0,0,0,202.256,21.77699,334.4119,212.431,155.76,14904.36,25.67,45.51599,47.78299,1153.496,27.83199,NA,202.256,21.77699,334.4119,212.431,155.76,14904.36,25.67,264.4009,45.51599,47.78299,10.108,40.252,41.85799,20.39099,1153.496,169.468,27.83199
30/01/2013,1.7666,2.431,4.5803,2.1288,2.4934,10.3426,4.8492,2.008,6.3068,2.0014,4.4578,4.0382,2.9977,5.3799,14.32,15.94,0.1217,292.44,333.68,260.07,322.81,70.83,185.09,39.5,442.51,226.33,0,0,0,0,0,0,0,0,0,206.251,21.77299,334.5718,215.594,155.828,14904.36,25.586,44.39499,48.11699,1130.647,27.84399,NA,206.251,21.77299,334.5718,215.594,155.828,14904.36,25.586,264.4028,44.39499,48.11699,10.023,40.271,41.877,20.15999,1130.647,169.503,27.84399
31/01/2013,1.7293,2.3939,4.6034,2.0953,2.4691,10.7553,4.8501,1.9759,6.3907,1.9692,4.4316,4.029,3.0426,5.339,14.28,16.64,0.1227,293.03,332.02,257.96,321.24,69.99,186.53,39.33,431.58,225.89,0,0,0,0,0,0,0,0,0,209.315,21.78699,342.6689,219.494,159.843,14904.36,25.80199,42.67299,48.38599,1147.409,28.09299,NA,209.315,21.78699,342.6689,219.494,159.843,14904.36,25.80199,267.9749,42.67299,48.38599,10.062,43.61899,42.366,20.95999,1147.409,168.519,28.09299
01/02/2013,1.7177,2.3853,4.6069,2.0462,2.4657,10.6818,4.8505,1.9986,6.4462,1.965,4.535,4.0394,2.9724,5.3646,12.9,15.99,0.1237,294.95,334.97,260.88,323.54,70.78,185.36,39.08,424.68,225.89,0,0,0,0,0,0,0,0,0,209.328,22.019,344.0999,222.016,161.261,14904.36,25.92299,42.67499,48.40099,1147.176,28.349,NA,209.328,22.019,344.0999,222.016,161.261,14904.36,25.92299,275.5959,42.67499,48.40099,10.063,43.62799,41.88399,20.959,1147.176,168.564,28.349
04/02/2013,1.6754,2.3937,4.746,2.0582,2.4774,10.8634,4.9332,1.9629,6.7076,1.9314,4.4889,4.0478,2.9749,5.5913,14.67,20.15,0.1247,291.29,327.16,253.71,317.35,69.32,177.48,39.55,408.05,221.27,0,0,0,0,0,0,0,0,0,224.988,22.562,351.689,237.188,164.804,14904.36,26.172,42.70299,48.73599,1147.509,28.85399,NA,224.988,22.562,351.689,237.188,164.804,14904.36,26.172,289.803,42.70299,48.73599,10.071,44.506,41.922,21.946,1147.509,168.703,28.85399
05/02/2013,1.7137,2.4326,4.7114,2.0779,2.5002,10.8693,4.8732,1.99,6.6678,1.9616,4.4666,4.0177,3.0422,5.5292,13.72,19.26,0.1247,290.71,328.3,255.94,316.27,69.84,179.29,40.12,417,221.37,0,0,0,0,0,0,0,0,0,219.748,22.70099,351.731,231.558,164.805,14904.36,26.26099,42.795,48.72299,1147.537,28.86099,NA,219.748,22.70099,351.731,231.558,164.805,14904.36,26.26099,288.2859,42.795,48.72299,10.096,44.47299,41.91199,21.952,1147.537,168.668,28.86099
06/02/2013,1.6895,2.4402,4.8176,2.0659,2.5075,10.7853,4.877,1.9802,6.8002,1.9518,4.4811,4.0414,3.0197,5.593,13.41,20.21,0.1247,289.68,325.32,252.78,313.93,69.42,178.29,41.14,414.92,221.17,0,0,0,0,0,0,0,0,0,225.095,22.81898,352.8918,235.887,163.984,14904.36,26.83899,42.81,48.745,1148.31,29.85599,NA,225.095,22.81898,352.8918,235.887,163.984,14904.36,26.83899,293.949,42.81,48.745,10.1,44.46999,40.44299,20.715,1148.31,168.7,29.85599
07/02/2013,1.6653,2.4071,4.8347,2.0606,2.4888,10.7792,4.7543,1.9579,6.8509,1.9217,4.5213,4.0543,3.0379,5.5738,13.5,20.8,0.1237,291.61,325.69,250.45,312.7,69.17,175.73,41.37,413.06,220.21,0,0,0,0,0,0,0,0,0,226.263,22.88699,347.2949,243.153,155.451,14904.36,26.85599,43.25099,48.74699,1035.747,29.864,NA,226.263,22.88699,347.2949,243.153,155.451,14904.36,26.85599,300.0259,43.25099,48.74699,10.1,45.32599,40.44499,20.72299,1035.747,167.757,29.864
08/02/2013,1.6695,2.3964,4.8228,2.0441,2.4806,10.7851,4.5967,1.9464,6.7937,1.9144,4.5226,4.0386,3.0281,5.5283,13.02,18.56,0.1217,296.27,328.53,253.68,314.23,69.37,178.11,40.64,421.74,223.4,0,0,0,0,0,0,0,0,0,223.85,22.64,346.3079,240.228,153.438,14904.36,26.573,43.25099,48.74799,1063.447,29.618,NA,223.85,22.64,346.3079,240.228,153.438,14904.36,26.573,300.0259,43.25099,48.74799,10.1,45.31699,39.45999,20.72198,1063.447,165.293,29.618
11/02/2013,1.6711,2.407,4.8894,2.0458,2.492,10.8905,4.5787,1.9534,6.8497,1.9204,4.4308,4.0357,3.0279,5.5909,12.94,18.93,0.1227,294.12,327.73,253.6,314.15,69.67,177.03,40.24,417.04,223.85,0,0,0,0,0,0,0,0,0,219.814,22.78699,346.2849,237.022,146.684,14904.36,26.32399,43.01999,48.80699,1016.933,29.65399,NA,219.814,22.78699,346.2849,237.022,146.684,14904.36,26.32399,300.1208,43.01999,48.80699,10.1,45.30399,39.49799,20.76599,1016.933,165.359,29.65399
12/02/2013,1.7008,2.4326,4.7926,2.081,2.5109,11.1919,4.4177,1.9951,6.7522,1.9498,4.5224,4.0398,3.0361,5.4942,12.64,18.37,0.1227,297.93,328.93,255.94,315.29,70.28,178.39,40.69,424.92,224.67,0,0,0,0,0,0,0,0,0,214.768,22.59499,342.7959,230.934,143.598,14904.36,26.88499,41.79199,48.83199,1006.767,29.64899,NA,214.768,22.59499,342.7959,230.934,143.598,14904.36,26.88499,291.5098,41.79199,48.83199,11.884,45.327,38.51999,20.95699,1006.767,165.406,29.64899
13/02/2013,1.7382,2.4468,4.6808,2.1176,2.5213,10.7505,4.3582,2.0296,6.5343,1.9827,4.618,4.042,3.0535,5.362,12.98,18.28,0.1227,302.86,331.55,256.69,316,70.41,179.19,40.87,428.54,226.55,0,0,0,0,0,0,0,0,0,199.278,22.59299,330.7168,212.696,134.371,14904.36,26.89,40.12599,48.37099,1007.298,28.66899,NA,199.278,22.59299,330.7168,212.696,134.371,14904.36,26.89,274.3848,40.12599,48.37099,11.9,45.31699,38.04099,19.96599,1007.298,165.402,28.66899
14/02/2013,1.7051,2.4256,4.6875,2.088,2.5105,10.6765,4.3907,2.0109,6.4228,1.9576,4.6183,4.049,2.9979,5.3585,12.66,18.65,0.1227,302.34,328.42,254.87,316.73,69.6,177.38,40.9,425.19,224.99,0,0,0,0,0,0,0,0,0,197.296,22.37599,331.8848,211.956,134.512,14904.36,26.93399,41.23999,48.36099,1007.907,28.448,NA,197.296,22.37599,331.8848,211.956,134.512,14904.36,26.93399,273.887,41.23999,48.36099,11.923,45.31898,37.54399,19.797,1007.907,165.429,28.448
15/02/2013,1.7233,2.4435,4.6677,2.0896,2.5276,10.8555,4.4048,2.0384,6.3936,1.983,4.617,4.0275,3.0144,5.349,12.46,18.85,0.1217,300.75,327.11,254.72,314.98,69.14,177.15,41.29,420.24,223.58,0,0,0,0,0,0,0,0,0,198.506,22.11099,333.6428,211.642,135.544,14904.36,26.95099,41.16899,48.36699,1007.74,28.67999,NA,198.506,22.11099,333.6428,211.642,135.544,14904.36,26.95099,280.012,41.16899,48.36699,12.663,45.30399,37.55199,20.286,1007.74,165.422,28.67999
18/02/2013,1.6935,2.4303,4.6962,2.083,2.5138,10.9443,4.4065,2.0274,6.4503,1.9712,4.5288,4.0593,3.0138,5.4008,12.46,19.32,0.1217,300.85,328.35,255.33,313.96,68.84,176.26,40.62,417.94,222.82,0,0,0,0,0,0,0,0,0,200.717,22.09698,337.0918,216.196,137.293,14904.36,26.91699,41.243,47.44398,1008.496,28.70299,NA,200.717,22.09698,337.0918,216.196,137.293,14904.36,26.91699,281.084,41.243,47.44398,12.688,45.31499,37.592,20.308,1008.496,165.516,28.70299
19/02/2013,1.6894,2.4237,4.7016,2.0817,2.5011,11.0546,4.3828,2.0239,6.4228,1.9688,4.4843,4.0587,3.0099,5.3706,12.31,18.46,0.1217,302.75,333.34,259.78,317.93,69.51,178.84,41.19,424,223.99,0,0,0,0,0,0,0,0,0,195.4,21.03999,334.6899,212.51,135.34,14904.36,26.62999,39.20999,46.98,1005.96,29.21999,NA,195.4,21.03999,334.6899,212.51,135.34,14904.36,26.62999,278.5498,39.20999,46.98,12.4,44.46999,37.59,20.31999,1005.96,165.53,29.21999
20/02/2013,1.7255,2.4465,4.7279,2.0952,2.5128,10.9682,4.3974,2.0532,6.4032,1.993,4.6394,4.069,3.0553,5.3647,14.68,19.61,0.1217,302.39,332.65,258.21,315.19,69.47,177.41,41.1,420.74,225.58,0,0,0,0,0,0,0,0,0,195.285,21.045,335.7849,210.387,135.412,14904.36,26.603,39.20499,46.98999,1005.01,28.98999,NA,195.285,21.045,335.7849,210.387,135.412,14904.36,26.603,279.0769,39.20499,46.98999,12.357,44.47899,37.60999,20.323,1005.01,165.574,28.98999
21/02/2013,1.6459,2.3987,4.7959,2.0534,2.4602,11.1225,4.4751,1.9913,6.4892,1.9233,4.3697,4.0566,3.0218,5.3856,15.22,21.51,0.1207,297.35,326.77,252.77,308.34,68.48,172.18,39.45,412.93,221.66,0,0,0,0,0,0,0,0,0,207.073,20.808,336.699,217.1,134.317,14904.36,25.10199,39.314,45.91199,1005.75,28.784,NA,207.073,20.808,336.699,217.1,134.317,14904.36,25.10199,287.199,39.314,45.91199,10.979,44.461,38.114,20.32899,1005.75,165.548,28.784
22/02/2013,1.635,2.3942,4.7607,2.0243,2.4485,10.9992,4.4937,1.9601,6.4836,1.8994,4.5612,4.0419,3.1467,5.3322,14.17,20.86,0.1207,303.69,329.57,258.1,311.49,68.72,174.34,39.47,421.21,224.87,0,0,0,0,0,0,0,0,0,205.688,20.81299,335.6948,214.638,135.054,14904.36,24.924,39.29599,45.92499,1005.352,28.74199,NA,205.688,20.81299,335.6948,214.638,135.054,14904.36,24.924,288.7639,39.29599,45.92499,10.977,43.642,38.11499,20.334,1005.352,166.507,28.74199
25/02/2013,1.6476,2.4053,4.7117,2.0628,2.4559,10.8204,4.4406,1.9654,6.4031,1.9012,4.5579,4.056,3.1421,5.304,18.99,21.31,0.1186,305.22,333.73,258.91,312.09,69.35,175.49,39.01,424.58,226.57,0,0,0,0,0,0,0,0,0,204.637,20.56599,334.2449,213.528,134.734,14904.36,24.62,39.334,44.924,927.1108,28.52199,NA,204.637,20.56599,334.2449,213.528,134.734,14904.36,24.62,277.731,39.334,44.924,10.99,41.94099,37.64799,20.35399,927.1108,166.583,28.52199
26/02/2013,1.5267,2.3431,5.1486,1.9817,2.3943,11.0382,4.634,1.8835,6.7821,1.7999,4.6166,4.035,3.1631,5.5273,16.87,25.9,0.1186,307.49,326.86,252.59,307.63,67.56,167.09,39.02,410.66,222.74,0,0,0,0,0,0,0,0,0,239.37,20.83299,356.6938,240.238,140.098,14904.36,24.653,39.38799,44.92899,927.8469,28.77399,NA,239.37,20.83299,356.6938,240.238,140.098,14904.36,24.653,316.6189,39.38799,44.92899,10.99,42.74599,38.14499,20.862,927.8469,166.532,28.77399
27/02/2013,1.5221,2.3417,5.054,1.9315,2.3748,11.3897,4.5171,1.8792,6.7107,1.8027,4.4566,4.0315,3.097,5.4203,14.73,22,0.1196,306.45,329.99,256.92,309.48,67.56,169.96,39.49,418.86,225.52,0,0,0,0,0,0,0,0,0,236.81,20.83899,350.5278,234.68,137.908,14904.36,24.681,39.41599,44.93599,927.209,28.78,NA,236.81,20.83899,350.5278,234.68,137.908,14904.36,24.681,305.5298,39.41599,44.93599,18.711,42.78099,38.15099,20.86699,927.209,166.638,28.78
28/02/2013,1.5344,2.3479,4.9656,1.9316,2.3758,10.9595,4.4826,1.9068,6.5199,1.8118,4.5457,4.0197,3.1246,5.265,15.51,21,0.1196,309.07,332.7,258.92,312.02,67.45,170.88,39.75,423.06,228.35,0,0,0,0,0,0,0,0,0,230.621,19.23499,346.4609,220.298,133.468,14904.36,23.24799,39.37799,43.737,855.1338,28.53799,NA,230.621,19.23499,346.4609,220.298,133.468,14904.36,23.24799,300.5029,39.37799,43.737,18.71199,42.78799,37.66399,20.375,855.1338,166.669,28.53799
01/03/2013,1.4867,2.2882,4.9812,1.8866,2.3212,11.0046,4.5229,1.8437,6.5828,1.7471,4.5001,4.0009,3.0995,5.2697,15.36,21.77,0.1186,309.25,331.2,257.56,310.61,66.84,168.48,39,420.71,228.43,0,0,0,0,0,0,0,0,0,234.638,19.23799,350.7659,223.804,133.896,14904.36,23.24599,37.556,43.21199,855.1338,28.545,NA,234.638,19.23799,350.7659,223.804,133.896,14904.36,23.24599,305.575,37.556,43.21199,18.71199,40.245,37.67499,20.79999,855.1338,166.67,28.545
04/03/2013,1.4952,2.2742,5.0735,1.8556,2.3018,11.0649,4.5984,1.8407,6.5951,1.7403,4.5276,3.9785,3.1341,5.2644,14.01,21.44,0.1186,313.18,330.21,258.2,311.23,66.45,167.15,38.34,423.61,228.01,0,0,0,0,0,0,0,0,0,237.08,19.24699,349.573,224.403,133.55,14904.36,23.22299,37.53499,42.27199,801.21,28.56898,NA,237.08,19.24699,349.573,224.403,133.55,14904.36,23.22299,300.522,37.53499,42.27199,18.71199,40.25099,37.70599,20.83899,801.21,166.748,28.56898
05/03/2013,1.5284,2.3087,4.9592,1.8747,2.327,11.0085,4.5615,1.8536,6.3576,1.7575,4.6,3.9856,3.1233,5.2157,13.48,19.55,0.1186,319.53,337.33,263.31,317.58,67.94,171.79,38.48,432.15,231.86,0,0,0,0,0,0,0,0,0,230.922,18.825,337.9639,222.314,130.42,14904.36,23.23399,37.56799,41.31299,616.9189,28.577,NA,230.922,18.825,337.9639,222.314,130.42,14904.36,23.23399,289.5159,37.56799,41.31299,18.71199,40.256,37.713,20.39699,616.9189,166.773,28.577
06/03/2013,1.5339,2.3068,4.8977,1.8882,2.325,10.8987,4.5269,1.8536,6.3439,1.766,4.5967,3.9939,3.1174,5.1942,13.53,20.11,0.1196,314.79,339.2,262.43,318.52,67.31,171.11,38.38,428.84,231.42,0,0,0,0,0,0,0,0,0,223.237,18.61299,334.1108,218.282,130.049,14904.36,23.22099,37.60999,39.782,617.0439,28.355,NA,223.237,18.61299,334.1108,218.282,130.049,14904.36,23.22099,277.929,37.60999,39.782,18.711,39.39999,37.726,20.40599,617.0439,166.78,28.355
07/03/2013,1.5708,2.3085,4.8407,1.9164,2.3368,10.8462,4.473,1.8812,6.1244,1.8029,4.5199,3.9827,3.1039,5.0923,13.06,18.74,0.1196,315.49,340.17,263.73,318.45,67.78,171.84,37.4,430.51,231.75,0,0,0,0,0,0,0,0,0,220.924,18.62,325.9988,215.669,128.597,14904.36,23.271,37.64099,39.782,616.9678,28.36099,NA,220.924,18.62,325.9988,215.669,128.597,14904.36,23.271,272.844,37.64099,39.782,18.71199,39.40599,37.72699,20.41299,616.9678,166.809,28.36099
08/03/2013,1.6004,2.3048,4.8321,1.9097,2.3391,10.6483,4.3973,1.8869,6.1044,1.7886,4.6033,4.0514,3.0822,4.9718,12.59,17.38,0.1196,316.09,341.76,266.62,322.6,68.7,174.49,38.02,442.97,235.05,0,0,0,0,0,0,0,0,0,217.763,18.61699,325.9768,210.713,128.619,14904.36,23.228,37.64099,39.79199,616.8538,27.86899,NA,217.763,18.61699,325.9768,210.713,128.619,14904.36,23.228,267.835,37.64099,39.79199,18.71199,39.41599,37.73399,20.41199,616.8538,166.821,27.86899
11/03/2013,1.5855,2.3073,4.8777,1.9028,2.337,10.6526,4.4307,1.8937,6.1536,1.8151,4.6033,4.0533,3.1013,4.9562,11.56,17.62,0.1186,318.45,341.63,266.32,322.19,68.25,173.38,37.4,439.21,233.2,0,0,0,0,0,0,0,0,0,216.514,17.431,321.5889,208.097,128.227,14904.36,22.75,36.741,38.02499,627.0688,27.42599,NA,216.514,17.431,321.5889,208.097,128.227,14904.36,22.75,266.4048,36.741,38.02499,18.711,39.39999,37.76399,20.44199,627.0688,166.893,27.42599
12/03/2013,1.5542,2.2957,4.8498,1.8992,2.318,10.6495,4.4184,1.8937,6.1077,1.8013,4.6024,4.0475,3.0624,4.9328,12.27,17.32,0.1196,320.78,340.93,266.59,322.87,68.56,172.68,37.62,437.67,231.67,0,0,0,0,0,0,0,0,0,220.51,17.12299,321.615,211.727,128.516,14904.36,22.741,36.713,37.545,627.0278,27.43399,NA,220.51,17.12299,321.615,211.727,128.516,14904.36,22.741,267.4358,36.713,37.545,18.71199,39.407,36.784,19.93199,627.0278,166.93,27.43399
13/03/2013,1.5508,2.2903,4.918,1.8948,2.2992,10.7232,4.3898,1.8915,6.1153,1.8028,4.4285,4.0068,3.0502,5.0006,11.83,16.93,0.1196,320.38,341.13,266.33,322.66,68.58,169.94,38.59,435.92,230.74,0,0,0,0,0,0,0,0,0,225.008,17.06599,320.2078,216.647,132.592,14904.36,22.59499,36.709,37.28499,637.2449,27.44299,NA,225.008,17.06599,320.2078,216.647,132.592,14904.36,22.59499,268.4849,36.709,37.28499,18.71199,38.976,36.30099,20.46399,637.2449,165.465,27.44299
14/03/2013,1.5515,2.285,4.8949,1.8904,2.2976,10.7556,4.3888,1.9035,6.1085,1.8045,4.4515,4.0192,3.0313,5.073,11.3,15.08,0.1196,325.24,344.4,268.6,325.39,70.32,174.07,38.32,444.74,232.47,0,0,0,0,0,0,0,0,0,226.374,16.32399,320.3308,224.537,133.603,14904.36,22.45299,36.72198,36.911,637.2219,27.45,NA,226.374,16.32399,320.3308,224.537,133.603,14904.36,22.45299,265.9319,36.72198,36.911,18.71199,38.978,36.31099,20.71899,637.2219,165.49,27.45
15/03/2013,1.5281,2.2548,4.8517,1.8748,2.272,10.8148,4.349,1.8857,6.1157,1.8008,4.6055,3.9915,3.0092,5.1161,11.3,15.73,0.1196,318.95,343.8,266.93,323.62,69.91,173.26,38.08,442.93,231.4,0,0,0,0,0,0,0,0,0,225.023,16.33199,320.3359,225.329,134.012,14904.36,22.47198,36.75499,36.91599,637.4148,27.45699,NA,225.023,16.33199,320.3359,225.329,134.012,14904.36,22.47198,263.48,36.75499,36.91599,18.71199,38.53799,36.31699,20.72699,637.4148,165.486,27.45699
18/03/2013,1.4813,2.2217,4.8783,1.8402,2.2343,10.8148,4.3889,1.8346,6.2552,1.7543,4.4303,3.9704,3.0182,5.1628,13.36,18.1,0.1207,324.08,342.67,265.89,323.12,69.25,171.69,38.07,436.39,228.98,0,0,0,0,0,0,0,0,0,233.924,16.59299,334.3599,236.196,141.804,14904.36,22.489,37.83699,37.34698,764.0288,28.20099,NA,233.924,16.59299,334.3599,236.196,141.804,14904.36,22.489,286.1929,37.83699,37.34698,18.71199,38.543,36.342,20.00499,764.0288,165.564,28.20099
19/03/2013,1.4211,2.192,4.9332,1.8296,2.2191,11.6968,4.4336,1.7991,6.4049,1.7081,4.5915,3.9704,2.9863,5.2375,14.39,21.53,0.1196,325.29,340.04,262.72,322.67,68.65,169.05,36.77,426.39,226.73,0,0,0,0,0,0,0,0,0,243.284,16.79099,343.2078,242.504,143.292,14904.36,22.661,37.80499,36.81299,875.2268,27.70299,NA,243.284,16.79099,343.2078,242.504,143.292,14904.36,22.661,295.877,37.80499,36.81299,18.71199,38.556,36.34799,20.01199,875.2268,165.606,27.70299
20/03/2013,1.4635,2.2204,4.8607,1.8277,2.2477,11.7797,4.4008,1.8105,6.1756,1.7454,4.5896,3.9498,3.037,5.19,12.67,18.87,0.1196,327.6,341.95,265.99,325.05,69.37,172.58,37.02,431.74,228.35,0,0,0,0,0,0,0,0,0,240.617,16.89999,345.0669,240.956,144.039,14904.36,23.14899,38.53899,37.657,925.752,27.89,NA,240.617,16.89999,345.0669,240.956,144.039,14904.36,23.14899,288.1528,38.53899,37.657,18.28899,38.58199,36.56799,20.838,925.752,163.456,27.89
21/03/2013,1.4348,2.1834,4.8166,1.7895,2.2272,11.8037,4.4079,1.7719,6.1886,1.7035,4.4792,3.9427,2.9936,5.0993,13.99,19.79,0.1196,324.66,339.25,262.65,323.43,69.31,171.97,37.14,428.27,227.24,0,0,0,0,0,0,0,0,0,233.358,16.82199,340.2778,232.294,144.555,14904.36,22.97099,37.161,38.03799,925.752,27.03,NA,233.358,16.82199,340.2778,232.294,144.555,14904.36,22.97099,288.2068,37.161,38.03799,18.28999,38.588,36.57799,21.35999,925.752,163.499,27.03
