"date","country","bsp","cds","euribor","stocks","vix","vstoxx","greece_a","ireland_a","portugal_a","spain_a","crisis_a","sd","crisis_b_1.5","crisis_b_2"
2015-01-12,"ie",-0.0218999999999999,37.96999,NA,427.39,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-13,"ie",-0.0154000000000001,37.95,NA,435.22,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-14,"ie",-0.00519999999999987,37.95999,NA,431.25,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-15,"ie",0.00609999999999999,37.95999,NA,436.02,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-16,"ie",-0.077,37.46999,NA,439.04,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-19,"ie",-0.0117,36.98,NA,442.3,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-20,"ie",0.00829999999999997,38.17999,NA,442.9,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-21,"ie",-0.0419,38.18999,NA,446.22,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-22,"ie",-0.0264999999999999,37.73,NA,454.17,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-23,"ie",0.00149999999999983,37.34,NA,461.78,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-26,"ie",-0.00690000000000002,37.31,NA,462.95,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-27,"ie",0.0353000000000001,37.35999,NA,458.36,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-28,"ie",0.0432999999999999,37.38008,NA,455.4,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-29,"ie",0.0308,37.84396,NA,455,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-01-30,"ie",0.0134,37.34,NA,452.46,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-02,"ie",0.0297000000000001,37.84,NA,460.15,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-03,"ie",-0.0311000000000001,37.34999,NA,465.46,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-04,"ie",-0.0155999999999998,37.32999,NA,467.99,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-05,"ie",0.00129999999999997,37.32999,NA,468.67,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-06,"ie",-0.00450000000000006,37.34,NA,471,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-09,"ie",0.0541,38.71999,NA,468.96,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-10,"ie",0.000300000000000189,38.23999,NA,472.71,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-11,"ie",0.0191999999999998,38.23999,NA,475.94,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-12,"ie",-0.00219999999999987,38.25999,NA,482.71,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-13,"ie",-0.0395000000000001,38.25999,NA,485.15,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-16,"ie",-0.0106999999999999,39.14,NA,483.01,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-17,"ie",-0.0310000000000001,39.14,NA,481.24,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-18,"ie",-0.0259999999999999,38.64,NA,488.65,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-19,"ie",-0.0266000000000001,38.67,NA,489.97,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-20,"ie",0.00800000000000001,38.25999,NA,487.99,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-23,"ie",-0.0407999999999999,37.76999,NA,495.6,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-24,"ie",-0.0373,37.37999,NA,495.53,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-25,"ie",-0.00819999999999999,37.85999,NA,499.21,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-26,"ie",-0.0535,37.84999,NA,500.43,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-02-27,"ie",-0.0391,37.84,NA,506.47,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-02,"ie",-0.0204000000000001,38.31999,NA,505.65,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-03,"ie",0.0183,38.29999,NA,498.96,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-04,"ie",-0.000899999999999901,38.31999,NA,502.98,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-05,"ie",-0.0357000000000001,37.79999,NA,508.07,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-06,"ie",-0.0505,36.79999,NA,509.71,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-09,"ie",0.0644000000000001,37.34,NA,505.72,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-10,"ie",-0.00610000000000011,36.89999,NA,502.22,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-11,"ie",0.00680000000000014,36.90999,NA,509.19,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-12,"ie",-0.0242000000000001,36.89999,NA,521.79,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-13,"ie",0.0223,36.87999,NA,524.06,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-16,"ie",0.00620000000000009,36.09999,NA,520.86,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-17,"ie",0.00749999999999995,36.07999,NA,512.6,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-18,"ie",0.0686,37.06,NA,518.28,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-19,"ie",-0.00569999999999993,36.53999,NA,519.05,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-20,"ie",-0.0325000000000001,37.00999,NA,527.3,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-23,"ie",-0.00319999999999998,36.50999,NA,525.55,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-24,"ie",-0.0129,37.01999,NA,525.1,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-25,"ie",-0.00139999999999996,37.51999,NA,520.32,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-26,"ie",0.000699999999999923,37.51999,NA,513.97,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-27,"ie",0.0116000000000001,37.89,NA,515.6,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-30,"ie",-0.00180000000000002,37.87999,NA,521.8,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-03-31,"ie",-0.0123,37.89,NA,516.78,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-01,"ie",0.00409999999999999,37.37999,NA,518.27,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-02,"ie",-0.00650000000000006,37.35999,NA,519.59,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-03,"ie",0,37.37,NA,519.59,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-06,"ie",0,37.37,NA,519.42,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-07,"ie",-0.0190999999999999,36.98,NA,527.71,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-08,"ie",0.0118,36.48999,NA,529.15,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-09,"ie",0.00649999999999984,36.06,NA,534.37,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-10,"ie",-0.0081,36.06,NA,535.26,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-13,"ie",-0.00349999999999984,36.06999,NA,537.21,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-14,"ie",0.0179,36.06999,NA,537.31,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-15,"ie",-0.00750000000000017,36.45999,NA,541.89,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-16,"ie",0.0298,38.09999,NA,541.66,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-17,"ie",0.0518,38.5,NA,535.55,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-20,"ie",0.0149,39.15999,NA,537.11,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-21,"ie",-0.0194,39.15999,NA,539.97,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
2015-04-22,"ie",-0.0272000000000001,37.67,NA,539.05,NA,NA,0,0,0,0,0,0.0914526756580274,0,0
